date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:42:22	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2029%20Dec%202021%2009:42:22%20GMT	https://johnyvino.com/Charles%20Riccardi	/home/adonis/Documents/joy-site/joysite/johnyvino.com/Charles%20Riccardi.19.delayed	(from https://johnyvino.com/)
10:42:23	459899/459899	---M--	200	added ('OK')	video/mp4	etag:%22ba02090-7047b-582f3d736eb3d%22	https://johnyvino.com/images/newwork/Microsoft/pulldown.mp4	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/newwork/Microsoft/pulldown.mp4	(from https://johnyvino.com/)
10:42:24	162504/162504	---M--	200	added ('OK')	video/mp4	etag:%22ba0206e-27ac8-582f3d52bb5c5%22	https://johnyvino.com/images/newwork/Microsoft/calendar.mp4	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/newwork/Microsoft/calendar.mp4	(from https://johnyvino.com/)
10:42:24	1359320/1359320	---M--	200	added ('OK')	video/mp4	etag:%22ba020a3-14bdd8-582f3d8cb2f7a%22	https://johnyvino.com/images/newwork/onfo/home/1.mp4	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/newwork/onfo/home/1.mp4	(from https://johnyvino.com/)
10:42:24	102242/102242	---M--	200	added ('OK')	video/mp4	etag:%22ba0206d-18f62-582f3d5203475%22	https://johnyvino.com/images/newwork/Microsoft/calendarv1.mp4	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/newwork/Microsoft/calendarv1.mp4	(from https://johnyvino.com/)
10:42:27	563477/563477	---M--	200	added ('OK')	video/mp4	etag:%22ba0208d-89915-582f3d6dea97a%22	https://johnyvino.com/images/newwork/Microsoft/name-Search.mp4	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/newwork/Microsoft/name-Search.mp4	(from https://johnyvino.com/)
10:42:27	776204/776204	---M--	200	added ('OK')	video/mp4	etag:%22ba02091-bd80c-582f3d736f6f5%22	https://johnyvino.com/images/newwork/Microsoft/search.mp4	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/newwork/Microsoft/search.mp4	(from https://johnyvino.com/)
10:42:28	478189/478189	---M--	200	added ('OK')	video/mp4	etag:%22ba02080-74bed-582f3d61640c4%22	https://johnyvino.com/images/newwork/Microsoft/email.mp4	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/newwork/Microsoft/email.mp4	(from https://johnyvino.com/)
10:42:30	1130674/1130674	---M--	200	added ('OK')	video/mp4	etag:%22ba02086-1140b2-582f3d6c852ba%22	https://johnyvino.com/images/newwork/Microsoft/Multitasking.mp4	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/newwork/Microsoft/Multitasking.mp4	(from https://johnyvino.com/)
10:42:30	587385/587385	---M--	200	added ('OK')	video/mp4	etag:%22ba02071-8f679-582f3d553b40e%22	https://johnyvino.com/images/newwork/Microsoft/Addtask.mp4	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/newwork/Microsoft/Addtask.mp4	(from https://johnyvino.com/)
10:42:31	468292/468292	---M--	200	added ('OK')	video/mp4	etag:%22ba02072-72544-582f3d5b16c41%22	https://johnyvino.com/images/newwork/Microsoft/Connectingtodo.mp4	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/newwork/Microsoft/Connectingtodo.mp4	(from https://johnyvino.com/)
10:42:32	508286/508286	---M--	200	added ('OK')	video/mp4	etag:%22ba02075-7c17e-582f3d5e3365b%22	https://johnyvino.com/images/newwork/Microsoft/Donotdistrub.mp4	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/newwork/Microsoft/Donotdistrub.mp4	(from https://johnyvino.com/)
10:42:33	194972/194972	---M--	200	added ('OK')	video/mp4	etag:%22ba0207b-2f99c-582f3d5bcb2f9%22	https://johnyvino.com/images/newwork/Microsoft/draganddrop.mp4	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/newwork/Microsoft/draganddrop.mp4	(from https://johnyvino.com/)
10:42:34	212467/212467	---M--	200	added ('OK')	video/mp4	etag:%22ba02082-33df3-582f3d61ab94c%22	https://johnyvino.com/images/newwork/Microsoft/filter.mp4	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/newwork/Microsoft/filter.mp4	(from https://johnyvino.com/)
10:42:34	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2029%20Dec%202021%2009:42:34%20GMT	https://johnyvino.com/www.cleanmock.com	/home/adonis/Documents/joy-site/joysite/johnyvino.com/www.cleanmock.com	(from https://johnyvino.com/)
10:42:36	1076313/1076313	---M--	200	added ('OK')	video/mp4	etag:%22ba00dc8-106c59-582f40e386bb7%22	https://johnyvino.com/images/newwork/cleanmock/home/2.mp4	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/newwork/cleanmock/home/2.mp4	(from https://johnyvino.com/)
10:42:36	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261c0d288-4d7%22	https://johnyvino.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	/home/adonis/Documents/joy-site/joysite/johnyvino.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://johnyvino.com/)
10:42:37	5106/5106	---M-Z	200	added ('OK')	application/javascript	etag:%225eb04017-13f2%22	https://cdnjs.cloudflare.com/ajax/libs/vanilla-lazyload/10.16.2/lazyload.min.js	/home/adonis/Documents/joy-site/joysite/cdnjs.cloudflare.com/ajax/libs/vanilla-lazyload/10.16.2/lazyload.min.js	(from https://johnyvino.com/)
10:42:39	6698/6698	---MCZ	200	added ('OK')	application/javascript	etag:W/%22bb421ced99eab56e6bd243f4538e5d69%22	https://static.medium.com/embed.js	/home/adonis/Documents/joy-site/joysite/static.medium.com/embed.js	(from https://johnyvino.com/)
10:42:41	86659/86659	---M-Z	200	added ('OK')	application/javascript	etag:W/%22611feac9-15283%22	https://code.jquery.com/jquery-3.2.1.min.js	/home/adonis/Documents/joy-site/joysite/code.jquery.com/jquery-3.2.1.min.js	(from https://johnyvino.com/)
10:42:41	20973/20973	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03fa9-51ed%22	https://cdnjs.cloudflare.com/ajax/libs/popper.js/1.14.6/umd/popper.min.js	/home/adonis/Documents/joy-site/joysite/cdnjs.cloudflare.com/ajax/libs/popper.js/1.14.6/umd/popper.min.js	(from https://johnyvino.com/)
10:42:43	55775/55775	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jan%202021%2022:04:07%20GMT	https://stackpath.bootstrapcdn.com/bootstrap/4.2.1/js/bootstrap.min.js	/home/adonis/Documents/joy-site/joysite/stackpath.bootstrapcdn.com/bootstrap/4.2.1/js/bootstrap.min.js	(from https://johnyvino.com/)
10:42:44	115778/115778	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03e71-1c442%22	https://cdnjs.cloudflare.com/ajax/libs/gsap/2.0.1/TweenMax.min.js	/home/adonis/Documents/joy-site/joysite/cdnjs.cloudflare.com/ajax/libs/gsap/2.0.1/TweenMax.min.js	(from https://johnyvino.com/)
10:42:45	13360/13360	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03e2d-3430%22	https://cdnjs.cloudflare.com/ajax/libs/crypto-js/3.1.2/rollups/aes.js	/home/adonis/Documents/joy-site/joysite/cdnjs.cloudflare.com/ajax/libs/crypto-js/3.1.2/rollups/aes.js	(from https://johnyvino.com/)
10:42:45	14420/14420	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03d2a-3854%22	https://cdnjs.cloudflare.com/ajax/libs/animejs/2.2.0/anime.min.js	/home/adonis/Documents/joy-site/joysite/cdnjs.cloudflare.com/ajax/libs/animejs/2.2.0/anime.min.js	(from https://johnyvino.com/)
10:42:46	10662/10662	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03e29-29a6%22	https://cdnjs.cloudflare.com/ajax/libs/clipboard.js/2.0.0/clipboard.min.js	/home/adonis/Documents/joy-site/joysite/cdnjs.cloudflare.com/ajax/libs/clipboard.js/2.0.0/clipboard.min.js	(from https://johnyvino.com/)
10:42:47	11285/11285	---M-Z	200	added ('OK')	application/javascript	etag:%22b9e07de-2c15-58808a63c17fc-gzip%22	https://johnyvino.com/js/bundle.js	/home/adonis/Documents/joy-site/joysite/johnyvino.com/js/bundle.js	(from https://johnyvino.com/)
10:42:48	153182/153182	------	200	untouched ('OK')	text/css	date:Mon,%2025%20Jan%202021%2022:04:07%20GMT	https://stackpath.bootstrapcdn.com/bootstrap/4.2.1/css/bootstrap.min.css	/home/adonis/Documents/joy-site/joysite/stackpath.bootstrapcdn.com/bootstrap/4.2.1/css/bootstrap.min.css	(from https://johnyvino.com/)
10:42:48	661/661	------	200	untouched ('')	application/json	etag:W/%22ba01f75-295-582f3c11ae5ab%22	https://johnyvino.com/manifest.json	/home/adonis/Documents/joy-site/joysite/johnyvino.com/manifest.json	(from https://johnyvino.com/)
10:42:48	39059/39059	------	200	untouched ('OK')	text/css	etag:%22ba00083-9893-5984029163bae-gzip%22	https://johnyvino.com/css/main.css	/home/adonis/Documents/joy-site/joysite/johnyvino.com/css/main.css	(from https://johnyvino.com/)
10:42:48	100884/100884	------	200	untouched ('')	image/x-icon	etag:W/%22ba01f74-18a14-582f3c11d4323%22	https://johnyvino.com/favicon.ico	/home/adonis/Documents/joy-site/joysite/johnyvino.com/favicon.ico	(from https://johnyvino.com/)
10:42:48	219115/219115	URF---	200	untouched ('OK%20(cached)')	image/png		https://johnyvino.com/images/newwork/familywall/home/1.png	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/newwork/familywall/home/1.png	(from https://johnyvino.com/)
10:42:48	3331236/3331236	URF---	200	untouched ('OK%20(cached)')	image/png		https://johnyvino.com/images/newwork/applewatch/home/11.png	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/newwork/applewatch/home/11.png	(from https://johnyvino.com/)
10:42:48	850670/850670	URF---	200	untouched ('OK%20(cached)')	application/mp4		https://johnyvino.com/images/newwork/Microsoft/Invite-calendar.mp4	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/newwork/Microsoft/Invite-calendar.mp4	(from https://johnyvino.com/)
10:42:48	169991/169991	URF---	200	untouched ('OK%20(cached)')	image/png		https://johnyvino.com/images/newwork/byjus/1byjus.png	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/newwork/byjus/1byjus.png	(from https://johnyvino.com/)
10:42:48	2089963/2089963	URF---	200	untouched ('OK%20(cached)')	application/mp4		https://johnyvino.com/images/newwork/familywall/home/1.mp4	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/newwork/familywall/home/1.mp4	(from https://johnyvino.com/)
10:42:48	699186/699186	URF---	200	untouched ('OK%20(cached)')	application/mp4		https://johnyvino.com/images/newwork/onfo/home/2.mp4	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/newwork/onfo/home/2.mp4	(from https://johnyvino.com/)
10:42:48	109307/109307	URF---	200	untouched ('OK%20(cached)')	image/png		https://johnyvino.com/images/newwork/zoho/home/01.png	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/newwork/zoho/home/01.png	(from https://johnyvino.com/)
10:42:49	93104/93104	---MCZ	200	added ('OK')	font/ttf	etag:W/%22ba01f5d-16bb0-582f3c0b66ee8%22	https://johnyvino.com/fonts/Apercu.ttf	/home/adonis/Documents/joy-site/joysite/johnyvino.com/fonts/Apercu.ttf	(from https://johnyvino.com/css/main.css)
10:42:49	1359320/1359320	URF---	200	untouched ('OK%20(cached)')	application/mp4		https://johnyvino.com/images/newwork/onfo/home/1.mp4	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/newwork/onfo/home/1.mp4	(from https://johnyvino.com/)
10:42:49	459899/459899	URF---	200	untouched ('OK%20(cached)')	application/mp4		https://johnyvino.com/images/newwork/Microsoft/pulldown.mp4	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/newwork/Microsoft/pulldown.mp4	(from https://johnyvino.com/)
10:42:49	776204/776204	URF---	200	untouched ('OK%20(cached)')	application/mp4		https://johnyvino.com/images/newwork/Microsoft/search.mp4	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/newwork/Microsoft/search.mp4	(from https://johnyvino.com/)
10:42:49	162504/162504	URF---	200	untouched ('OK%20(cached)')	application/mp4		https://johnyvino.com/images/newwork/Microsoft/calendar.mp4	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/newwork/Microsoft/calendar.mp4	(from https://johnyvino.com/)
10:42:49	563477/563477	URF---	200	untouched ('OK%20(cached)')	application/mp4		https://johnyvino.com/images/newwork/Microsoft/name-Search.mp4	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/newwork/Microsoft/name-Search.mp4	(from https://johnyvino.com/)
10:42:49	478189/478189	URF---	200	untouched ('OK%20(cached)')	application/mp4		https://johnyvino.com/images/newwork/Microsoft/email.mp4	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/newwork/Microsoft/email.mp4	(from https://johnyvino.com/)
10:42:50	1130674/1130674	URF---	200	untouched ('OK%20(cached)')	application/mp4		https://johnyvino.com/images/newwork/Microsoft/Multitasking.mp4	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/newwork/Microsoft/Multitasking.mp4	(from https://johnyvino.com/)
10:42:50	32564/32564	---MCZ	200	added ('OK')	font/otf	etag:W/%22ba01f64-7f34-582f3c0c79970%22	https://johnyvino.com/fonts/Knockout-HTF69-FullLiteweight.otf	/home/adonis/Documents/joy-site/joysite/johnyvino.com/fonts/Knockout-HTF69-FullLiteweight.otf	(from https://johnyvino.com/css/main.css)
10:42:50	587385/587385	URF---	200	untouched ('OK%20(cached)')	application/mp4		https://johnyvino.com/images/newwork/Microsoft/Addtask.mp4	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/newwork/Microsoft/Addtask.mp4	(from https://johnyvino.com/)
10:42:51	468292/468292	URF---	200	untouched ('OK%20(cached)')	application/mp4		https://johnyvino.com/images/newwork/Microsoft/Connectingtodo.mp4	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/newwork/Microsoft/Connectingtodo.mp4	(from https://johnyvino.com/)
10:42:51	508286/508286	URF---	200	untouched ('OK%20(cached)')	application/mp4		https://johnyvino.com/images/newwork/Microsoft/Donotdistrub.mp4	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/newwork/Microsoft/Donotdistrub.mp4	(from https://johnyvino.com/)
10:42:51	194972/194972	URF---	200	untouched ('OK%20(cached)')	application/mp4		https://johnyvino.com/images/newwork/Microsoft/draganddrop.mp4	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/newwork/Microsoft/draganddrop.mp4	(from https://johnyvino.com/)
10:42:51	212467/212467	URF---	200	untouched ('OK%20(cached)')	application/mp4		https://johnyvino.com/images/newwork/Microsoft/filter.mp4	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/newwork/Microsoft/filter.mp4	(from https://johnyvino.com/)
10:42:52	1076313/1076313	URF---	200	untouched ('OK%20(cached)')	application/mp4		https://johnyvino.com/images/newwork/cleanmock/home/2.mp4	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/newwork/cleanmock/home/2.mp4	(from https://johnyvino.com/)
10:42:52	6698/6698	URF---	200	untouched ('OK%20(cached)')	application/x-javascript		https://static.medium.com/embed.js	/home/adonis/Documents/joy-site/joysite/static.medium.com/embed.js	(from https://johnyvino.com/)
10:42:52	1239/1239	UR-MCZ	200	updated ('OK')	application/javascript	etag:W/%2261c0d288-4d7%22	https://johnyvino.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	/home/adonis/Documents/joy-site/joysite/johnyvino.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://johnyvino.com/)
10:42:52	82856/82856	---MCZ	200	added ('OK')	font/ttf	etag:W/%22ba01f60-143a8-582f3c0bb7fc8%22	https://johnyvino.com/fonts/CircularStd-Book.ttf	/home/adonis/Documents/joy-site/joysite/johnyvino.com/fonts/CircularStd-Book.ttf	(from https://johnyvino.com/css/main.css)
10:42:52	217/217	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2029%20Dec%202021%2009:42:52%20GMT	https://cdnjs.cloudflare.com/ajax/libs/gsap/2.0.1/TweenMax.min.js	/home/adonis/Documents/joy-site/joysite/cdnjs.cloudflare.com/ajax/libs/gsap/2.0.1/TweenMax.min.js	(from https://johnyvino.com/)
10:42:52	0/0	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2029%20Dec%202021%2009:42:52%20GMT	https://code.jquery.com/jquery-3.2.1.min.js	/home/adonis/Documents/joy-site/joysite/code.jquery.com/jquery-3.2.1.min.js	(from https://johnyvino.com/)
10:42:52	55775/55775	UR-MCZ	200	updated ('OK')	application/javascript	date:Mon,%2025%20Jan%202021%2022:04:07%20GMT	https://stackpath.bootstrapcdn.com/bootstrap/4.2.1/js/bootstrap.min.js	/home/adonis/Documents/joy-site/joysite/stackpath.bootstrapcdn.com/bootstrap/4.2.1/js/bootstrap.min.js	(from https://johnyvino.com/)
10:42:53	217/217	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2029%20Dec%202021%2009:42:53%20GMT	https://cdnjs.cloudflare.com/ajax/libs/crypto-js/3.1.2/rollups/aes.js	/home/adonis/Documents/joy-site/joysite/cdnjs.cloudflare.com/ajax/libs/crypto-js/3.1.2/rollups/aes.js	(from https://johnyvino.com/)
10:42:54	93104/93104	URF---	200	untouched ('OK%20(cached)')	application/ttf		https://johnyvino.com/fonts/Apercu.ttf	/home/adonis/Documents/joy-site/joysite/johnyvino.com/fonts/Apercu.ttf	(from https://johnyvino.com/css/main.css)
10:42:54	86364/86364	---MCZ	200	added ('OK')	font/ttf	etag:W/%22ba01f5f-1515c-582f3c0b6dc48%22	https://johnyvino.com/fonts/CircularStd-Bold.ttf	/home/adonis/Documents/joy-site/joysite/johnyvino.com/fonts/CircularStd-Bold.ttf	(from https://johnyvino.com/css/main.css)
10:42:54	32564/32564	URF---	200	untouched ('OK%20(cached)')	application/otf		https://johnyvino.com/fonts/Knockout-HTF69-FullLiteweight.otf	/home/adonis/Documents/joy-site/joysite/johnyvino.com/fonts/Knockout-HTF69-FullLiteweight.otf	(from https://johnyvino.com/css/main.css)
10:42:54	82856/82856	URF---	200	untouched ('OK%20(cached)')	application/ttf		https://johnyvino.com/fonts/CircularStd-Book.ttf	/home/adonis/Documents/joy-site/joysite/johnyvino.com/fonts/CircularStd-Book.ttf	(from https://johnyvino.com/css/main.css)
10:42:55	86440/86440	---MCZ	200	added ('OK')	font/ttf	etag:W/%22ba01f61-151a8-582f3c0c24df8%22	https://johnyvino.com/fonts/CircularStd-Medium.ttf	/home/adonis/Documents/joy-site/joysite/johnyvino.com/fonts/CircularStd-Medium.ttf	(from https://johnyvino.com/css/main.css)
10:42:55	39256/39256	---MCZ	200	added ('OK')	font/otf	etag:W/%22ba01f62-9958-582f3c0c17b08%22	https://johnyvino.com/fonts/Knockout-HTF51-Middleweight.otf	/home/adonis/Documents/joy-site/joysite/johnyvino.com/fonts/Knockout-HTF51-Middleweight.otf	(from https://johnyvino.com/css/main.css)
10:42:56	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2029%20Dec%202021%2009:42:56%20GMT	https://johnyvino.com/fonts/Knockout-HTF49-Liteweight.otf	/home/adonis/Documents/joy-site/joysite/johnyvino.com/fonts/Knockout-HTF49-Liteweight.otf	(from https://johnyvino.com/css/main.css)
10:42:57	39256/39256	URF---	200	untouched ('OK%20(cached)')	application/otf		https://johnyvino.com/fonts/Knockout-HTF51-Middleweight.otf	/home/adonis/Documents/joy-site/joysite/johnyvino.com/fonts/Knockout-HTF51-Middleweight.otf	(from https://johnyvino.com/css/main.css)
10:42:58	10011/10011	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b9e06a5-271b-582f3c74b9d62%22	https://johnyvino.com/images/header/illustration-connect-light.svg	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/header/illustration-connect-light.svg	(from https://johnyvino.com/css/main.css)
10:42:59	13879/13879	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b9e06a6-3637-582f3c7584b7a%22	https://johnyvino.com/images/header/illustration-light.svg	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/header/illustration-light.svg	(from https://johnyvino.com/css/main.css)
10:43:00	16897/16897	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b9e06af-4201-582f3c7583022%22	https://johnyvino.com/images/header/illustration-dark.svg	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/header/illustration-dark.svg	(from https://johnyvino.com/css/main.css)
10:43:01	10223/10223	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b9e069e-27ef-582f3c7455bd1%22	https://johnyvino.com/images/header/illustration-connect-dark.svg	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/header/illustration-connect-dark.svg	(from https://johnyvino.com/css/main.css)
10:43:02	509/509	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ba02356-1fd-582f3e183ca9d%22	https://johnyvino.com/images/work/slideup-light.svg	/home/adonis/Documents/joy-site/joysite/johnyvino.com/images/work/slideup-light.svg	(from https://johnyvino.com/css/main.css)
